0.997839315959673+2.99551672158989e-06i,0.00671776802603345+0.000172539937956195i,-0.0185990730849739+-0.000262667545155791i,0.0626541830432238+1.31226469394049e-05i
0.997814202390171+3.09400281181221e-06i,0.00676310404430742+0.000174149504959894i,-0.018695950198697+-0.000270861669524029i,0.0630193264074241+1.3183659926052e-05i
0.997788734458417+3.18832195814995e-06i,0.00680889263266764+0.000175719438862122i,-0.0187940132437463+-0.00027871373292421i,0.0633873543461598+1.32417314068155e-05i
0.997763005913071+3.2831851119203e-06i,0.00685272069845696+0.000177249574666007i,-0.0188935770875021+-0.000286216435085345i,0.0637569091967723+1.32972266022059e-05i
0.997737098007359+3.37643556016623e-06i,0.00689568719527948+0.00017873211386329i,-0.0189939292080274+-0.000293332018228248i,0.064126790288723+1.3350050537713e-05i
0.997711048790796+3.46936850623811e-06i,0.00693764396507676+0.000180169616110337i,-0.0190963678362245+-0.000300078736451777i,0.0644960328431567+1.34002180573356e-05i
0.997684834465994+3.56281555592095e-06i,0.00697628000104638+0.000181558040634652i,-0.0191900303962875+-0.00030645375172141i,0.064868468892923+1.34487567832217e-05i
0.997658710566672+3.65750303126769e-06i,0.00701277616660466+0.000182900191705322i,-0.0192828518970784+-0.00031246347923037i,0.0652377079778136+1.3495047342851e-05i
0.997632447850429+3.75221569927717e-06i,0.0070465735812965+0.000184195159482428i,-0.0193795279837199+-0.000318111400274462i,0.0656059705497786+1.3537939636586e-05i
0.997606080132376+3.84604169624245e-06i,0.00708130192283037+0.000185434099382207i,-0.0194719218396205+-0.000323359211445897i,0.0659747615355867+1.35797757087047e-05i
0.997579397454582+3.93669682108339e-06i,0.00711794011721628+0.000186615374266384i,-0.0195670840963124+-0.000328199524771637i,0.066345061469534+1.36194091837751e-05i
0.997552578173122+4.02514752908103e-06i,0.00715582792961585+0.000187739746138961i,-0.0196586922613897+-0.000332639452080847i,0.0667160972136414+1.3657656856724e-05i
0.997525587481294+4.11455663186142e-06i,0.00719829141446473+0.000188808680743467i,-0.0197598364291642+-0.000336673894236429i,0.0670841753516273+1.3694474917748e-05i
0.997498462542812+4.1987518861824e-06i,0.00724453352100419+0.000189816266989242i,-0.0198532429454901+-0.000340301310818498i,0.0674539150973331+1.37314130457396e-05i
0.997471261905181+4.28346190714298e-06i,0.00729290089820085+0.000190767846179796i,-0.019945644726056+-0.000343534365479235i,0.0678226504208615+1.3767616005807e-05i
0.997443968613472+4.36506980765755e-06i,0.00734071626388525+0.000191658490607556i,-0.020044377302171+-0.000346348535946112i,0.0681887776699095+1.38004496793418e-05i
0.997416370149306+4.44433557620656e-06i,0.00738196508636357+0.000192481583830708i,-0.0201423624737297+-0.000348727912327091i,0.0685581323572588+1.38289225242623e-05i
0.9973885316157+4.52165365629826e-06i,0.00741820904800269+0.000193235977651044i,-0.0202423171301706+-0.000350667469935155i,0.0689287694147074+1.3853213990542e-05i
0.997360791946028+4.60021976228046e-06i,0.00745445324986638+0.000193924877383508i,-0.0203428950091903+-0.000352177830527802i,0.0692956462441515+1.38760187760762e-05i
